PF02792	PF02792	PF15620	PF15620	0.0578552559936856	
PF01004	PF01004	PF09723	PF09723	0.0	
PF01003	PF01003	PF02023	PF02023	0.0	
PF01003	PF01003	PF01352	PF01352	0.0	
PF01003	PF01003	PF09723	PF09723	0.0	
PF01728	PF01728	PF02023	PF02023	0.0	
PF01352	PF01352	PF01728	PF01728	0.0	
PF01728	PF01728	PF09723	PF09723	0.0	
PF00270	PF00270	PF02023	PF02023	0.0	
PF00270	PF00270	PF01352	PF01352	0.0	
PF00270	PF00270	PF09723	PF09723	0.0	
PF00972	PF00972	PF08161	PF08161	0.0121484139038466	
PF00948	PF00948	PF08161	PF08161	0.0135670412788694	
PF00869	PF00869	PF08161	PF08161	0.0128193513255139	
PF01349	PF01349	PF08161	PF08161	0.0135670412788694	
PF01350	PF01350	PF08161	PF08161	0.0128174719318555	
PF07652	PF07652	PF08161	PF08161	0.005622381667737	
PF01002	PF01002	PF08161	PF08161	0.0143877221452867	
PF01005	PF01005	PF08161	PF08161	0.0135670458674217	
PF02832	PF02832	PF08161	PF08161	0.0135690183546434	
PF01570	PF01570	PF08161	PF08161	0.0135670412788694	
PF00949	PF00949	PF08161	PF08161	0.0096193718463882	
PF01004	PF01004	PF08161	PF08161	0.0163882028873306	
PF01003	PF01003	PF08161	PF08161	0.0128174719318555	
PF01728	PF01728	PF08161	PF08161	0.0077922204314931	
PF00270	PF00270	PF08161	PF08161	0.0028101565181117	
PF00972	PF00972	PF08698	PF08698	0.0292131571471276	
PF00948	PF00948	PF08698	PF08698	0.0327016966828742	
PF00869	PF00869	PF08698	PF08698	0.0308644982432429	
PF01349	PF01349	PF08698	PF08698	0.0327016966828742	
PF01350	PF01350	PF08698	PF08698	0.030855272559945	
PF07652	PF07652	PF08698	PF08698	0.0133349585815905	
PF01002	PF01002	PF08698	PF08698	0.0253940675409496	
PF01005	PF01005	PF08698	PF08698	0.0327016966828742	
PF02832	PF02832	PF08698	PF08698	0.0327113937270549	
PF01570	PF01570	PF08698	PF08698	0.0327016966828742	
PF00949	PF00949	PF08698	PF08698	0.0230211292717282	
PF01004	PF01004	PF08698	PF08698	0.0187867100680227	
PF01003	PF01003	PF08698	PF08698	0.030855272559945	
PF01728	PF01728	PF08698	PF08698	0.0113560749517907	
PF00270	PF00270	PF08698	PF08698	0.0	
PF00972	PF00972	PF02141	PF02141	0.0017598668447301	
PF00972	PF00972	PF03456	PF03456	0.0019377702950265	
PF00972	PF00972	PF03455	PF03455	0.0025883995070793	
PF00948	PF00948	PF02141	PF02141	0.0019525167240688	
PF00948	PF00948	PF03456	PF03456	0.0021505681348072	
PF00948	PF00948	PF03455	PF03455	0.0028754504195314	
PF00869	PF00869	PF02141	PF02141	0.0018512839142777	
PF00869	PF00869	PF03456	PF03456	0.00203873849738	
PF00869	PF00869	PF03455	PF03455	0.002724549861307	
PF01349	PF01349	PF02141	PF02141	0.0019525167240688	
PF01349	PF01349	PF03456	PF03456	0.0021505681348072	
PF01349	PF01349	PF03455	PF03455	0.0028754504195314	
PF01350	PF01350	PF02141	PF02141	0.0018511598642032	
PF01350	PF01350	PF03456	PF03456	0.0020385935088746	
PF01350	PF01350	PF03455	PF03455	0.0027243369484833	
PF02141	PF02141	PF07652	PF07652	0.0	
PF03456	PF03456	PF07652	PF07652	0.0014683450024244	
PF03455	PF03455	PF07652	PF07652	0.0019843004461058	
PF01002	PF01002	PF02141	PF02141	0.0020642049863265	
PF01002	PF01002	PF03456	PF03456	0.0022739090608766	
PF01002	PF01002	PF03455	PF03455	0.0030418850015259	
PF01005	PF01005	PF02141	PF02141	0.0019525167240688	
PF01005	PF01005	PF03456	PF03456	0.0021505681348072	
PF01005	PF01005	PF03455	PF03455	0.0028754504195314	
PF02141	PF02141	PF02832	PF02832	0.0019526472790246	
PF02832	PF02832	PF03456	PF03456	0.0021507207257301	
PF02832	PF02832	PF03455	PF03455	0.0028756744941546	
PF01570	PF01570	PF02141	PF02141	0.0019525167240688	
PF01570	PF01570	PF03456	PF03456	0.0021505681348072	
PF01570	PF01570	PF03455	PF03455	0.0028754504195314	
PF00949	PF00949	PF02141	PF02141	0.0	
PF00949	PF00949	PF03456	PF03456	0.0015532139666196	
PF00949	PF00949	PF03455	PF03455	0.0020709650002313	
PF01004	PF01004	PF02141	PF02141	0.0023323445999935	
PF01004	PF01004	PF03456	PF03456	0.0025702531795853	
PF01004	PF01004	PF03455	PF03455	0.0034425895228283	
PF01003	PF01003	PF02141	PF02141	0.0018511598642032	
PF01003	PF01003	PF03456	PF03456	0.0020385935088746	
PF01003	PF01003	PF03455	PF03455	0.0027243369484833	
PF01728	PF01728	PF02141	PF02141	0.0	
PF01728	PF01728	PF03456	PF03456	0.0	
PF01728	PF01728	PF03455	PF03455	0.0	
PF00270	PF00270	PF02141	PF02141	0.0	
PF00270	PF00270	PF03456	PF03456	0.0	
PF00270	PF00270	PF03455	PF03455	0.0	
PF00972	PF00972	PF05205	PF05205	0.0190853585459681	
PF00948	PF00948	PF05205	PF05205	0.0213312852899217	
PF00869	PF00869	PF05205	PF05205	0.0201483752608924	
PF01349	PF01349	PF05205	PF05205	0.0213312852899217	
PF01350	PF01350	PF05205	PF05205	0.0201442555742539	
PF05205	PF05205	PF07652	PF07652	0.0087923185632418	
PF01002	PF01002	PF05205	PF05205	0.0226204097122087	
PF01005	PF01005	PF05205	PF05205	0.0213312852899217	
PF02832	PF02832	PF05205	PF05205	0.0213356176323201	
PF01570	PF01570	PF05205	PF05205	0.0213312852899217	
PF00949	PF00949	PF05205	PF05205	0.0150889076708745	
PF01004	PF01004	PF05205	PF05205	0.0257752352949127	
PF01003	PF01003	PF05205	PF05205	0.0201442555742539	
PF01728	PF01728	PF05205	PF05205	0.0074983816568958	
PF00270	PF00270	PF05205	PF05205	0.0	
PF00972	PF00972	PF14580	PF14580	0.0	
PF00972	PF00972	PF12799	PF12799	0.0	
PF00972	PF00972	PF13855	PF13855	0.0	
PF00972	PF00972	PF13516	PF13516	0.0	
PF00948	PF00948	PF14580	PF14580	0.0	
PF00948	PF00948	PF12799	PF12799	0.0	
PF00948	PF00948	PF13855	PF13855	0.0	
PF00948	PF00948	PF13516	PF13516	0.0	
PF00869	PF00869	PF14580	PF14580	0.0	
PF00869	PF00869	PF12799	PF12799	0.0	
PF00869	PF00869	PF13855	PF13855	0.0	
PF00869	PF00869	PF13516	PF13516	0.0	
PF01349	PF01349	PF14580	PF14580	0.0	
PF01349	PF01349	PF12799	PF12799	0.0	
PF01349	PF01349	PF13855	PF13855	0.0	
PF01349	PF01349	PF13516	PF13516	0.0	
PF01350	PF01350	PF14580	PF14580	0.0	
PF01350	PF01350	PF12799	PF12799	0.0	
PF01350	PF01350	PF13855	PF13855	0.0	
PF01350	PF01350	PF13516	PF13516	0.0	
PF07652	PF07652	PF14580	PF14580	0.0	
PF07652	PF07652	PF12799	PF12799	0.0	
PF07652	PF07652	PF13855	PF13855	0.0	
PF07652	PF07652	PF13516	PF13516	0.0	
PF01002	PF01002	PF14580	PF14580	0.0	
PF01002	PF01002	PF12799	PF12799	0.0	
PF01002	PF01002	PF13855	PF13855	0.0	
PF01002	PF01002	PF13516	PF13516	0.0	
PF01005	PF01005	PF14580	PF14580	0.0	
PF01005	PF01005	PF12799	PF12799	0.0	
PF01005	PF01005	PF13855	PF13855	0.0	
PF01005	PF01005	PF13516	PF13516	0.0	
PF02832	PF02832	PF14580	PF14580	0.0	
PF02832	PF02832	PF12799	PF12799	0.0	
PF02832	PF02832	PF13855	PF13855	0.0	
PF02832	PF02832	PF13516	PF13516	0.0	
PF01570	PF01570	PF14580	PF14580	0.0	
PF01570	PF01570	PF12799	PF12799	0.0	
PF01570	PF01570	PF13855	PF13855	0.0	
PF01570	PF01570	PF13516	PF13516	0.0	
PF00949	PF00949	PF14580	PF14580	0.0	
PF00949	PF00949	PF12799	PF12799	0.0	
PF00949	PF00949	PF13855	PF13855	0.0	
PF00949	PF00949	PF13516	PF13516	0.0	
PF01004	PF01004	PF14580	PF14580	0.0	
PF01004	PF01004	PF12799	PF12799	0.0	
PF01004	PF01004	PF13855	PF13855	0.0	
PF01004	PF01004	PF13516	PF13516	0.0	
PF01003	PF01003	PF14580	PF14580	0.0	
PF01003	PF01003	PF12799	PF12799	0.0	
PF01003	PF01003	PF13855	PF13855	0.0	
PF01003	PF01003	PF13516	PF13516	0.0	
PF01728	PF01728	PF14580	PF14580	0.0	
PF01728	PF01728	PF12799	PF12799	0.0	
PF01728	PF01728	PF13855	PF13855	0.0	
PF01728	PF01728	PF13516	PF13516	0.0	
PF00270	PF00270	PF14580	PF14580	0.0	
PF00270	PF00270	PF12799	PF12799	0.0	
PF00270	PF00270	PF13855	PF13855	0.0	
PF00270	PF00270	PF13516	PF13516	0.0	
PF00972	PF00972	PF11461	PF11461	0.012133889836536	
PF00948	PF00948	PF11461	PF11461	0.0135507958836048	
PF00869	PF00869	PF11461	PF11461	0.0128043604855456	
PF01349	PF01349	PF11461	PF11461	0.0135507958836048	
PF01350	PF01350	PF11461	PF11461	0.0128026523810564	
PF07652	PF07652	PF11461	PF11461	0.0056178249488517	
PF01002	PF01002	PF11461	PF11461	0.014371829557524	
PF01005	PF01005	PF11461	PF11461	0.0135507958836048	
PF02832	PF02832	PF11461	PF11461	0.0135525927876872	
PF01570	PF01570	PF11461	PF11461	0.0135507958836048	
PF00949	PF00949	PF11461	PF11461	0.009609918494885	
PF01004	PF01004	PF11461	PF11461	0.0163714017417904	
PF01003	PF01003	PF11461	PF11461	0.0128026523810564	
PF01728	PF01728	PF11461	PF11461	0.0047949862489475	
PF00270	PF00270	PF11461	PF11461	0.0	
PF00972	PF00972	PF17835	PF17835	0.0074860323654738	
PF00972	PF00972	PF06858	PF06858	0.0082802884292528	
PF00972	PF00972	PF08155	PF08155	0.0082802884292528	
PF00972	PF00972	PF01926	PF01926	0.0	
PF00972	PF00972	PF02421	PF02421	0.0	
PF00948	PF00948	PF17835	PF17835	0.0083301657191488	
PF00948	PF00948	PF06858	PF06858	0.0092183324493739	
PF00948	PF00948	PF08155	PF08155	0.0092183324493739	
PF00948	PF00948	PF01926	PF01926	0.0	
PF00948	PF00948	PF02421	PF02421	0.0	
PF00869	PF00869	PF17835	PF17835	0.0078855764796482	
PF00869	PF00869	PF06858	PF06858	0.0087241924998205	
PF00869	PF00869	PF08155	PF08155	0.0087241924998205	
PF00869	PF00869	PF01926	PF01926	0.0	
PF00869	PF00869	PF02421	PF02421	0.0	
PF01349	PF01349	PF17835	PF17835	0.0083301657191488	
PF01349	PF01349	PF06858	PF06858	0.0092183324493739	
PF01349	PF01349	PF08155	PF08155	0.0092183324493739	
PF01349	PF01349	PF01926	PF01926	0.0	
PF01349	PF01349	PF02421	PF02421	0.0	
PF01350	PF01350	PF17835	PF17835	0.007883533681806	
PF01350	PF01350	PF06858	PF06858	0.008721796962638	
PF01350	PF01350	PF08155	PF08155	0.008721796962638	
PF01350	PF01350	PF01926	PF01926	0.0	
PF01350	PF01350	PF02421	PF02421	0.0	
PF07652	PF07652	PF17835	PF17835	0.0035220015713512	
PF06858	PF06858	PF07652	PF07652	0.0038852316010427	
PF07652	PF07652	PF08155	PF08155	0.0038852316010427	
PF01926	PF01926	PF07652	PF07652	0.0	
PF02421	PF02421	PF07652	PF07652	0.0	
PF01002	PF01002	PF17835	PF17835	0.0088075624652218	
PF01002	PF01002	PF06858	PF06858	0.0097480065982068	
PF01002	PF01002	PF08155	PF08155	0.0097480065982068	
PF01002	PF01002	PF01926	PF01926	0.0	
PF01002	PF01002	PF02421	PF02421	0.0	
PF01005	PF01005	PF17835	PF17835	0.0083301657191488	
PF01005	PF01005	PF06858	PF06858	0.0092183324493739	
PF01005	PF01005	PF08155	PF08155	0.0092183324493739	
PF01005	PF01005	PF01926	PF01926	0.0	
PF01005	PF01005	PF02421	PF02421	0.0	
PF02832	PF02832	PF17835	PF17835	0.0083323144796074	
PF02832	PF02832	PF06858	PF06858	0.0092208522193264	
PF02832	PF02832	PF08155	PF08155	0.0092208522193264	
PF01926	PF01926	PF02832	PF02832	0.0	
PF02421	PF02421	PF02832	PF02832	0.0	
PF01570	PF01570	PF17835	PF17835	0.0083301657191488	
PF01570	PF01570	PF06858	PF06858	0.0092183324493739	
PF01570	PF01570	PF08155	PF08155	0.0092183324493739	
PF01570	PF01570	PF01926	PF01926	0.0	
PF01570	PF01570	PF02421	PF02421	0.0	
PF00949	PF00949	PF17835	PF17835	0.0059631943046258	
PF00949	PF00949	PF06858	PF06858	0.0065895712512252	
PF00949	PF00949	PF08155	PF08155	0.0065895712512252	
PF00949	PF00949	PF01926	PF01926	0.0	
PF00949	PF00949	PF02421	PF02421	0.0	
PF01004	PF01004	PF17835	PF17835	0.0099726599402437	
PF01004	PF01004	PF06858	PF06858	0.0110427899556259	
PF01004	PF01004	PF08155	PF08155	0.0110427899556259	
PF01004	PF01004	PF01926	PF01926	0.0	
PF01004	PF01004	PF02421	PF02421	0.0	
PF01003	PF01003	PF17835	PF17835	0.007883533681806	
PF01003	PF01003	PF06858	PF06858	0.008721796962638	
PF01003	PF01003	PF08155	PF08155	0.008721796962638	
PF01003	PF01003	PF01926	PF01926	0.0	
PF01003	PF01003	PF02421	PF02421	0.0	
PF01728	PF01728	PF17835	PF17835	0.0062131305699859	
PF01728	PF01728	PF06858	PF06858	0.0068706883870256	
PF01728	PF01728	PF08155	PF08155	0.0068706883870256	
PF01728	PF01728	PF01926	PF01926	0.0	
PF01728	PF01728	PF02421	PF02421	0.0	
PF00270	PF00270	PF17835	PF17835	0.0023723436137178	
PF00270	PF00270	PF06858	PF06858	0.0026389090972102	
PF00270	PF00270	PF08155	PF08155	0.0026389090972102	
PF00270	PF00270	PF01926	PF01926	0.0	
PF00270	PF00270	PF02421	PF02421	0.0	
PF00972	PF00972	PF04511	PF04511	0.0044014976665154	
PF00948	PF00948	PF04511	PF04511	0.0049094829340911	
PF00869	PF00869	PF04511	PF04511	0.0046418069951769	
PF01349	PF01349	PF04511	PF04511	0.0049094829340911	
PF01350	PF01350	PF04511	PF04511	0.0046415743051836	
PF04511	PF04511	PF07652	PF07652	0.0037796709561345	
PF01002	PF01002	PF04511	PF04511	0.0052072190164783	
PF01005	PF01005	PF04511	PF04511	0.0049094829340911	
PF02832	PF02832	PF04511	PF04511	0.0049097278162912	
PF01570	PF01570	PF04511	PF04511	0.0049094829340911	
PF00949	PF00949	PF04511	PF04511	0.0034948480967187	
PF01004	PF01004	PF04511	PF04511	0.0059278646770448	
PF01003	PF01003	PF04511	PF04511	0.0046415743051836	
PF01728	PF01728	PF04511	PF04511	0.0017537705643521	
PF00270	PF00270	PF04511	PF04511	0.0	
PF00972	PF00972	PF10187	PF10187	0.029026367448137	
PF00948	PF00948	PF10187	PF10187	0.0324698261239556	
PF00869	PF00869	PF10187	PF10187	0.0306552350638188	
PF01349	PF01349	PF10187	PF10187	0.0324698261239556	
PF01350	PF01350	PF10187	PF10187	0.030646009380521	
PF07652	PF07652	PF10187	PF10187	0.0132977500465671	
PF01002	PF01002	PF10187	PF10187	0.0344242757482426	
PF01005	PF01005	PF10187	PF10187	0.0324698261239556	
PF02832	PF02832	PF10187	PF10187	0.0324795231681362	
PF01570	PF01570	PF10187	PF10187	0.0324698261239556	
PF00949	PF00949	PF10187	PF10187	0.0228973049052051	
PF01004	PF01004	PF10187	PF10187	0.0392367366776591	
PF01003	PF01003	PF10187	PF10187	0.030646009380521	
PF01728	PF01728	PF10187	PF10187	0.0113223467881405	
PF00270	PF00270	PF10187	PF10187	0.0	
PF00632	PF00632	PF00972	PF00972	0.0015811448395746	
PF00397	PF00397	PF00972	PF00972	0.0	
PF00168	PF00168	PF00972	PF00972	0.0	
PF00632	PF00632	PF00948	PF00948	0.0	
PF00397	PF00397	PF00948	PF00948	0.0	
PF00168	PF00168	PF00948	PF00948	0.0	
PF00632	PF00632	PF00869	PF00869	0.0	
PF00397	PF00397	PF00869	PF00869	0.0	
PF00168	PF00168	PF00869	PF00869	0.0	
PF00632	PF00632	PF01349	PF01349	0.0	
PF00397	PF00397	PF01349	PF01349	0.0	
PF00168	PF00168	PF01349	PF01349	0.0	
PF00632	PF00632	PF01350	PF01350	0.0	
PF00397	PF00397	PF01350	PF01350	0.0	
PF00168	PF00168	PF01350	PF01350	0.0	
PF00632	PF00632	PF07652	PF07652	0.0	
PF00397	PF00397	PF07652	PF07652	0.0	
PF00168	PF00168	PF07652	PF07652	0.0	
PF00632	PF00632	PF01002	PF01002	0.0	
PF00397	PF00397	PF01002	PF01002	0.0	
PF00168	PF00168	PF01002	PF01002	0.0	
PF00632	PF00632	PF01005	PF01005	0.0	
PF00397	PF00397	PF01005	PF01005	0.0	
PF00168	PF00168	PF01005	PF01005	0.0	
PF00632	PF00632	PF02832	PF02832	0.0	
PF00397	PF00397	PF02832	PF02832	0.0	
PF00168	PF00168	PF02832	PF02832	0.0	
PF00632	PF00632	PF01570	PF01570	0.0	
PF00397	PF00397	PF01570	PF01570	0.0	
PF00168	PF00168	PF01570	PF01570	0.0	
PF00632	PF00632	PF00949	PF00949	0.0	
PF00397	PF00397	PF00949	PF00949	0.0	
PF00168	PF00168	PF00949	PF00949	0.0	
PF00632	PF00632	PF01004	PF01004	0.0016486218777606	
PF00397	PF00397	PF01004	PF01004	0.0	
PF00168	PF00168	PF01004	PF01004	0.0	
PF00632	PF00632	PF01003	PF01003	0.0	
PF00397	PF00397	PF01003	PF01003	0.0	
PF00168	PF00168	PF01003	PF01003	0.0	
PF00632	PF00632	PF01728	PF01728	0.0	
PF00397	PF00397	PF01728	PF01728	0.0	
PF00168	PF00168	PF01728	PF01728	0.0	
PF00270	PF00270	PF00632	PF00632	0.0	
PF00270	PF00270	PF00397	PF00397	0.0	
PF00168	PF00168	PF00270	PF00270	0.0	
PF00069	PF00069	PF00972	PF00972	0.0	
PF00972	PF00972	PF07714	PF07714	0.0	
PF00069	PF00069	PF00948	PF00948	0.0	
PF00948	PF00948	PF07714	PF07714	0.0	
PF00069	PF00069	PF00869	PF00869	0.0	
PF00869	PF00869	PF07714	PF07714	0.0	
PF00069	PF00069	PF01349	PF01349	0.0	
PF01349	PF01349	PF07714	PF07714	0.0	
PF00069	PF00069	PF01350	PF01350	0.0	
PF01350	PF01350	PF07714	PF07714	0.0	
PF00069	PF00069	PF07652	PF07652	0.0	
PF07652	PF07652	PF07714	PF07714	0.0	
PF00069	PF00069	PF01002	PF01002	0.0	
PF01002	PF01002	PF07714	PF07714	0.0	
PF00069	PF00069	PF01005	PF01005	0.0	
PF01005	PF01005	PF07714	PF07714	0.0	
PF00069	PF00069	PF02832	PF02832	0.0	
PF02832	PF02832	PF07714	PF07714	0.0	
PF00069	PF00069	PF01570	PF01570	0.0	
PF01570	PF01570	PF07714	PF07714	0.0	
PF00069	PF00069	PF00949	PF00949	0.0	
PF00949	PF00949	PF07714	PF07714	0.0	
PF00069	PF00069	PF01004	PF01004	0.0	
PF01004	PF01004	PF07714	PF07714	0.0	
PF00069	PF00069	PF01003	PF01003	0.0	
PF01003	PF01003	PF07714	PF07714	0.0	
PF00069	PF00069	PF01728	PF01728	0.0	
PF01728	PF01728	PF07714	PF07714	0.0	
PF00069	PF00069	PF00270	PF00270	0.0	
PF00270	PF00270	PF07714	PF07714	0.0	
PF05920	PF05920	PF05920	PF05920	0.011938745447325	
PF00628	PF00628	PF08214	PF08214	0.0033783759543596	
PF00628	PF00628	PF02172	PF02172	0.003167767652252	
PF00628	PF00628	PF09030	PF09030	0.0037204671016347	
PF00628	PF00628	PF06001	PF06001	0.0042155114483536	
PF00628	PF00628	PF02135	PF02135	0.002113871204282	
PF00439	PF00439	PF00628	PF00628	0.0019830944609105	
PF00569	PF00569	PF00628	PF00628	0.0	
PF05965	PF05965	PF08214	PF08214	0.0134098186511976	
PF02172	PF02172	PF05965	PF05965	0.01254757065692	
PF05965	PF05965	PF09030	PF09030	0.0086401107325691	
PF05965	PF05965	PF06001	PF06001	0.016859495048892	
PF02135	PF02135	PF05965	PF05965	0.0082784956626245	
PF00439	PF00439	PF05965	PF05965	0.001564103506005	
PF00569	PF00569	PF05965	PF05965	0.0022701965543391	
PF05964	PF05964	PF08214	PF08214	0.0140268074551194	
PF02172	PF02172	PF05964	PF05964	0.0131221514597124	
PF05964	PF05964	PF09030	PF09030	0.0090259614496268	
PF05964	PF05964	PF06001	PF06001	0.0176484972921449	
PF02135	PF02135	PF05964	PF05964	0.0086480769634201	
PF00439	PF00439	PF05964	PF05964	0.0016341222213521	
PF00569	PF00569	PF05964	PF05964	0.0023678329077671	
PF00856	PF00856	PF08214	PF08214	0.0029885287237547	
PF00856	PF00856	PF02172	PF02172	0.0028053065738641	
PF00856	PF00856	PF09030	PF09030	0.0025261505341077	
PF00856	PF00856	PF06001	PF06001	0.0037149118436746	
PF00856	PF00856	PF02135	PF02135	0.0018819512291499	
PF00439	PF00439	PF00856	PF00856	0.0	
PF00569	PF00569	PF00856	PF00856	0.0	
PF08214	PF08214	PF13771	PF13771	0.0042316007840287	
PF02172	PF02172	PF13771	PF13771	0.0039715283979838	
PF09030	PF09030	PF13771	PF13771	0.0032022478771635	
PF06001	PF06001	PF13771	PF13771	0.0052589329176094	
PF02135	PF02135	PF13771	PF13771	0.0026637848786168	
PF00439	PF00439	PF13771	PF13771	0.0	
PF00569	PF00569	PF13771	PF13771	0.0	
PF08214	PF08214	PF13832	PF13832	0.0031052923457359	
PF02172	PF02172	PF13832	PF13832	0.0029157651301257	
PF09030	PF09030	PF13832	PF13832	0.0033199864787522	
PF06001	PF06001	PF13832	PF13832	0.0038522829866487	
PF02135	PF02135	PF13832	PF13832	0.0019603335585117	
PF00439	PF00439	PF13832	PF13832	0.0	
PF00569	PF00569	PF13832	PF13832	0.0	
PF00628	PF00628	PF00628	PF00628	0.0018804869203085	
PF00628	PF00628	PF05965	PF05965	0.0017671619668751	
PF00628	PF00628	PF05964	PF05964	0.0018412237189807	
PF00628	PF00628	PF00856	PF00856	0.0	
PF00628	PF00628	PF13771	PF13771	0.0019525224321144	
PF00628	PF00628	PF13832	PF13832	0.001961418326745	
PF05965	PF05965	PF05965	PF05965	0.0084555901625485	
PF05964	PF05964	PF05965	PF05965	0.0108870905454648	
PF00856	PF00856	PF05965	PF05965	0.0021834366299957	
PF05965	PF05965	PF13771	PF13771	0.0035133147342588	
PF05965	PF05965	PF13832	PF13832	0.0036453924114586	
PF05964	PF05964	PF05964	PF05964	0.0092465132461893	
PF00856	PF00856	PF05964	PF05964	0.0024907141834158	
PF05964	PF05964	PF13771	PF13771	0.0032070826019698	
PF05964	PF05964	PF13832	PF13832	0.0033259977078434	
PF00856	PF00856	PF00856	PF00856	0.0021007233438563	
PF00856	PF00856	PF13771	PF13771	0.0	
PF00856	PF00856	PF13832	PF13832	0.0	
PF13771	PF13771	PF13771	PF13771	0.0029717825104732	
PF13771	PF13771	PF13832	PF13832	0.0030856892130254	
PF13832	PF13832	PF13832	PF13832	0.0032042221234	
PF00628	PF00628	PF02373	PF02373	0.0	
PF00515	PF00515	PF00628	PF00628	0.0	
PF00628	PF00628	PF07719	PF07719	0.0	
PF00628	PF00628	PF13181	PF13181	0.0	
PF00628	PF00628	PF13432	PF13432	0.0	
PF00628	PF00628	PF13431	PF13431	0.0	
PF00628	PF00628	PF13424	PF13424	0.0	
PF00628	PF00628	PF14559	PF14559	0.0	
PF00628	PF00628	PF13428	PF13428	0.0	
PF00628	PF00628	PF13371	PF13371	0.0	
PF00628	PF00628	PF13176	PF13176	0.0	
PF02373	PF02373	PF05965	PF05965	0.0025496526191767	
PF00515	PF00515	PF05965	PF05965	0.0	
PF05965	PF05965	PF07719	PF07719	0.0	
PF05965	PF05965	PF13181	PF13181	0.0	
PF05965	PF05965	PF13432	PF13432	0.0	
PF05965	PF05965	PF13431	PF13431	0.0	
PF05965	PF05965	PF13424	PF13424	0.0	
PF05965	PF05965	PF14559	PF14559	0.0	
PF05965	PF05965	PF13428	PF13428	0.0	
PF05965	PF05965	PF13371	PF13371	0.0	
PF05965	PF05965	PF13176	PF13176	0.0	
PF02373	PF02373	PF05964	PF05964	0.0026750244678528	
PF00515	PF00515	PF05964	PF05964	0.0	
PF05964	PF05964	PF07719	PF07719	0.0	
PF05964	PF05964	PF13181	PF13181	0.0	
PF05964	PF05964	PF13432	PF13432	0.0	
PF05964	PF05964	PF13431	PF13431	0.0	
PF05964	PF05964	PF13424	PF13424	0.0	
PF05964	PF05964	PF14559	PF14559	0.0	
PF05964	PF05964	PF13428	PF13428	0.0	
PF05964	PF05964	PF13371	PF13371	0.0	
PF05964	PF05964	PF13176	PF13176	0.0	
PF00856	PF00856	PF02373	PF02373	0.0	
PF00515	PF00515	PF00856	PF00856	0.0	
PF00856	PF00856	PF07719	PF07719	0.0	
PF00856	PF00856	PF13181	PF13181	0.0	
PF00856	PF00856	PF13432	PF13432	0.0	
PF00856	PF00856	PF13431	PF13431	0.0	
PF00856	PF00856	PF13424	PF13424	0.0	
PF00856	PF00856	PF14559	PF14559	0.0	
PF00856	PF00856	PF13428	PF13428	0.0	
PF00856	PF00856	PF13371	PF13371	0.0	
PF00856	PF00856	PF13176	PF13176	0.0	
PF02373	PF02373	PF13771	PF13771	0.0022274224589489	
PF00515	PF00515	PF13771	PF13771	0.0	
PF07719	PF07719	PF13771	PF13771	0.0	
PF13181	PF13181	PF13771	PF13771	0.0	
PF13432	PF13432	PF13771	PF13771	0.0	
PF13431	PF13431	PF13771	PF13771	0.0	
PF13424	PF13424	PF13771	PF13771	0.0	
PF13771	PF13771	PF14559	PF14559	0.0	
PF13428	PF13428	PF13771	PF13771	0.0	
PF13371	PF13371	PF13771	PF13771	0.0	
PF13176	PF13176	PF13771	PF13771	0.0	
PF02373	PF02373	PF13832	PF13832	0.0023144680936794	
PF00515	PF00515	PF13832	PF13832	0.0	
PF07719	PF07719	PF13832	PF13832	0.0	
PF13181	PF13181	PF13832	PF13832	0.0	
PF13432	PF13432	PF13832	PF13832	0.0	
PF13431	PF13431	PF13832	PF13832	0.0	
PF13424	PF13424	PF13832	PF13832	0.0	
PF13832	PF13832	PF14559	PF14559	0.0	
PF13428	PF13428	PF13832	PF13832	0.0	
PF13371	PF13371	PF13832	PF13832	0.0	
PF13176	PF13176	PF13832	PF13832	0.0	
PF00628	PF00628	PF05053	PF05053	0.0058638511390565	
PF05053	PF05053	PF05965	PF05965	0.0651121251505195	
PF05053	PF05053	PF05964	PF05964	0.0845208518220825	
PF00856	PF00856	PF05053	PF05053	0.0065107745676319	
PF05053	PF05053	PF13771	PF13771	0.0181713457544459	
PF05053	PF05053	PF13832	PF13832	0.0188888484646932	
PF00628	PF00628	PF07716	PF07716	0.0	
PF05965	PF05965	PF07716	PF07716	0.0	
PF05964	PF05964	PF07716	PF07716	0.0	
PF00856	PF00856	PF07716	PF07716	0.0	
PF07716	PF07716	PF13771	PF13771	0.0	
PF07716	PF07716	PF13832	PF13832	0.0	
PF00400	PF00400	PF00628	PF00628	0.0	
PF00628	PF00628	PF12894	PF12894	0.0	
PF00628	PF00628	PF11715	PF11715	0.0	
PF00628	PF00628	PF08662	PF08662	0.0	
PF00628	PF00628	PF17005	PF17005	0.0	
PF00628	PF00628	PF16529	PF16529	0.0	
PF00628	PF00628	PF16756	PF16756	0.0093685413374573	
PF00400	PF00400	PF05965	PF05965	0.0	
PF05965	PF05965	PF12894	PF12894	0.0	
PF05965	PF05965	PF11715	PF11715	0.0042134356232325	
PF05965	PF05965	PF08662	PF08662	0.0025437144975046	
